,Effectiveness,HP_diff,Attack_diff,Defense_diff,Sp.Atk_diff,Sp.Def_diff,Speed_diff,F_Legendary,S_Legendary,First Won
28904,1.0,0,40,10,25,30,45,0,0,1
28905,1.0,-2,47,50,20,30,27,0,0,1
28906,1.0,-10,44,55,-11,15,22,0,0,1
28907,1.0,30,6,-25,-44,5,78,0,0,1
28908,1.0,-21,-33,-10,15,15,30,0,0,0
28909,1.0,-1,120,20,48,13,30,0,0,1
28910,1.0,-42,-43,-15,-33,-50,30,0,0,1
28911,2.0,-34,-45,-42,-23,-33,-8,0,0,0
28912,1.0,5,-10,-22,25,-17,-30,0,0,0
28913,0.5,30,-30,-65,-30,-65,-40,0,1,0
28914,1.0,-7,-27,-29,-22,-24,-31,0,0,0
28915,1.0,20,-52,-7,-82,-37,-7,0,0,0
28916,1.0,-10,15,-25,-20,-35,5,0,0,1
28917,1.0,30,10,75,25,30,25,0,0,1
28918,0.5,4,64,33,23,39,-76,0,0,0
28919,1.0,30,75,35,40,70,20,0,0,1
28920,1.0,-5,25,-20,-20,-60,-75,0,0,0
28921,1.0,0,10,30,-33,28,-66,0,0,0
28922,1.0,-33,-77,-55,-18,-45,53,0,0,1
28923,2.0,-10,-25,15,-70,-50,-70,0,0,0
28924,1.0,30,55,45,78,37,80,0,0,1
28925,1.0,20,40,-10,-9,-3,42,0,0,1
28926,2.0,15,5,-60,55,-15,85,0,0,1
28927,2.0,-5,20,-10,7,-15,-5,0,0,0
28928,1.0,25,30,55,65,65,0,1,0,0
28929,1.0,15,26,-35,1,-5,38,0,0,1
28930,1.0,10,70,45,-20,-40,55,0,0,1
28931,0.5,4,-2,-1,-9,39,22,0,0,1
28932,1.0,31,22,26,7,31,29,0,0,1
28933,1.0,-27,-43,-15,-22,-10,-51,0,0,0
28934,1.0,-14,22,-10,-1,-6,-24,0,0,0
28935,1.0,-5,-30,0,-50,40,-20,0,0,0
28936,1.0,0,65,-10,40,-10,75,0,0,1
28937,2.0,-20,17,-30,-28,-35,8,0,0,1
28938,0.5,-36,-18,-18,-17,-12,-4,0,0,0
28939,1.0,-10,-35,-45,-35,-40,-80,0,0,0
28940,0.5,-15,-70,-80,20,-50,-70,0,0,0
28941,2.0,-35,-45,-25,-25,-5,0,0,0,0
28942,1.0,4,-18,-25,29,17,-17,0,0,0
28943,2.0,37,12,-31,37,84,86,1,0,1
28944,1.0,-25,57,10,-13,-55,3,0,0,1
28945,1.0,-10,8,-8,-17,-22,-11,0,0,0
28946,1.0,-40,-105,-80,5,-30,20,0,0,0
28947,0.5,-70,5,-10,-75,-75,-50,0,0,0
28948,1.0,-54,-16,-44,-41,-59,43,0,0,1
28949,2.0,-70,-59,-60,-70,-95,-21,0,0,0
28950,1.0,-25,-50,-15,75,45,65,1,0,1
28951,2.0,-28,-10,-40,-45,-35,-20,0,0,0
28952,1.0,10,4,51,-8,1,-17,0,0,0
28953,1.0,-20,0,-20,20,-60,-10,0,0,0
28954,0.5,20,30,-70,5,-95,30,0,0,0
28955,1.0,40,10,30,60,55,37,1,0,1
28956,1.0,40,20,14,65,8,39,1,0,1
28957,1.0,35,48,15,2,15,25,0,0,1
28958,1.0,26,5,5,25,25,46,1,0,1
28959,1.0,40,35,-25,35,40,5,0,0,1
28960,1.0,25,85,20,80,50,15,0,0,1
28961,0.5,40,20,41,70,36,-5,0,0,0
28962,1.0,-34,-35,-45,-85,-45,-56,0,0,0
28963,1.0,13,37,25,-21,15,-26,0,0,0
28964,2.0,-5,-35,5,25,55,15,0,0,1
28965,1.0,33,21,10,21,0,-5,0,0,0
28966,1.0,81,110,75,5,99,0,1,0,0
28967,0.5,23,9,-37,114,70,65,0,0,1
28968,2.0,33,-23,-18,-26,7,-32,0,1,0
28969,1.0,55,5,10,-25,30,-40,0,0,0
28970,1.0,20,15,41,-15,-29,-40,0,0,1
28971,1.0,68,22,-13,34,7,23,0,0,1
28972,1.0,15,45,23,-45,-42,9,0,0,1
28973,1.0,-55,-60,-90,60,-15,-35,0,0,0
28974,1.0,-55,0,20,-80,-30,-35,0,0,0
28975,1.0,-30,-35,-15,5,-40,-15,0,0,0
28976,1.0,55,38,43,40,55,9,0,0,1
28977,1.0,21,-35,0,-80,-15,-56,0,1,0
28978,0.5,-30,-45,-35,-85,-30,95,0,0,1
28979,1.0,0,114,100,19,24,1,0,0,1
28980,0.5,-25,-30,-35,-35,0,17,0,0,0
28981,2.0,-6,2,-12,-15,-15,35,0,0,1
28982,1.0,-25,-65,80,-65,-35,-60,0,1,1
28983,0.5,8,71,14,36,-36,27,0,0,1
28984,1.0,-4,21,5,0,25,80,0,0,1
28985,1.0,5,47,-62,-31,-62,-16,0,0,0
28986,1.0,-5,-15,-5,-40,-10,10,0,0,1
28987,1.0,-30,-89,-70,40,-40,64,0,0,1
28988,1.0,11,47,8,22,5,17,0,0,1
28989,0.5,-3,5,2,-51,-12,-65,0,0,0
28990,1.0,5,55,0,7,-20,-10,0,0,0
28991,1.0,5,-10,-15,-5,-15,5,0,0,1
28992,2.0,-30,3,40,-67,-30,-88,0,0,1
28993,1.0,25,5,10,30,40,-40,0,0,0
28994,0.5,35,20,-30,25,33,67,0,0,1
28995,1.0,61,47,31,7,56,-11,0,0,0
28996,1.0,45,-20,60,55,40,-30,1,0,0
28997,1.0,20,-10,-9,75,41,-2,1,0,0
28998,1.0,-79,-50,-35,-50,-45,5,0,0,1
28999,0.5,-18,-9,22,-54,-5,-50,0,0,0
29000,1.0,10,-20,-40,115,45,55,1,0,1
29001,1.0,-10,-5,15,5,15,-12,0,0,0
29002,1.0,-55,58,32,50,-10,65,0,0,1
29003,1.0,72,56,22,-64,-50,0,0,0,0
29004,1.0,0,150,-35,115,-35,130,1,0,1
29005,1.0,43,40,35,0,30,81,0,0,1
29006,1.0,51,12,-39,18,-33,29,0,0,1
29007,1.0,13,70,16,-20,-40,21,0,0,1
29008,2.0,5,-55,10,37,63,-26,0,0,0
29009,1.0,30,57,37,107,87,50,1,0,1
29010,1.0,-5,70,35,-65,25,25,0,0,1
29011,1.0,50,15,45,35,35,10,0,0,1
29012,1.0,-30,-50,-25,-60,-80,-80,0,0,0
29013,1.0,1,-3,8,-10,8,-26,0,0,0
29014,0.5,0,-25,-34,-10,-14,70,0,0,1
29015,0.5,-45,45,-5,-85,-25,-5,0,0,0
29016,1.0,10,-35,-100,-5,-105,40,0,0,1
29017,0.5,-8,8,-20,-70,-20,-64,0,0,0
29018,1.0,9,15,32,-10,33,-13,0,0,0
29019,1.0,15,20,80,20,60,-25,0,0,0
29020,1.0,5,80,-40,-10,-10,10,0,0,1
29021,1.0,-10,21,-11,-1,-14,40,0,0,1
29022,1.0,31,39,35,61,50,29,1,0,1
29023,2.0,12,96,-13,-22,34,100,0,0,1
29024,1.0,-65,25,60,-25,-25,-5,0,0,0
29025,0.5,-17,-53,-62,-62,-61,-6,0,0,0
29026,1.0,-27,-50,-39,-29,-22,2,0,0,1
29027,1.0,5,-36,10,-5,20,-2,0,0,0
29028,1.0,15,10,15,-40,15,-45,0,0,0
29029,1.0,-9,27,20,27,20,53,0,0,1
29030,0.5,45,21,-16,10,-5,60,0,0,1
29031,1.0,71,80,15,149,65,115,1,0,1
29032,1.0,25,-3,38,45,20,-5,0,0,0
29033,1.0,-50,-20,50,15,15,-15,0,0,0
29034,1.0,15,10,-37,-10,-37,9,0,0,1
29035,2.0,-67,-21,55,-86,-49,-64,0,1,0
29036,1.0,53,10,36,10,36,0,0,0,0
29037,1.0,40,-30,10,40,10,-40,0,0,0
29038,1.0,-16,48,142,-8,5,-23,0,0,0
29039,1.0,32,15,10,-10,-5,42,0,0,1
29040,0.0,60,-40,-102,-13,-50,-79,0,0,0
29041,1.0,20,40,55,30,-45,-5,1,0,0
29042,1.0,20,15,-10,140,40,65,0,0,1
29043,2.0,-22,-6,18,-20,5,-65,0,0,0
29044,1.0,-10,-20,0,-55,50,-50,0,0,0
29045,1.0,-31,35,-25,55,-5,41,1,0,1
29046,1.0,34,-8,-12,-2,30,63,1,0,1
29047,1.0,-40,-40,-32,-10,-77,20,0,0,1
29048,2.0,5,-10,-15,-35,0,-35,0,0,0
29049,1.0,-25,-35,-25,-5,-25,30,0,0,1
29050,1.0,-5,20,-24,-50,-64,5,0,1,1
29051,2.0,-55,-30,-98,5,-33,21,0,0,1
29052,2.0,25,75,35,105,15,15,0,0,1
29053,0.5,-3,15,-13,-87,-119,-40,0,0,0
29054,1.0,84,-40,50,90,85,40,0,0,1
29055,1.0,11,-7,38,80,49,29,0,0,1
29056,0.0,25,40,-42,7,10,-29,0,0,0
29057,2.0,41,52,45,-33,15,-61,0,0,1
29058,0.5,48,-25,-168,42,-14,38,0,0,1
29059,1.0,30,10,15,40,25,80,0,0,1
29060,0.5,4,-14,-45,27,20,58,0,0,0
29061,1.0,-40,-12,-90,-80,0,12,0,0,1
29062,0.5,10,38,22,55,40,15,1,0,1
29063,1.0,35,85,70,35,5,35,0,0,1
29064,1.0,-65,-65,-70,-5,-15,20,0,0,0
29065,1.0,-33,-18,-63,-64,-2,-7,0,0,0
29066,1.0,-26,-13,-17,-50,-45,-65,0,0,0
29067,0.5,5,-5,-35,-5,-15,15,0,0,1
29068,1.0,-35,-85,25,-115,-25,-70,0,1,0
29069,1.0,60,110,-150,110,-150,95,0,0,1
29070,0.5,40,115,120,50,80,25,0,0,1
29071,0.5,-8,-60,-71,-70,-45,-40,0,0,0
29072,1.0,20,15,1,46,17,42,0,0,1
29073,0.5,-26,-75,-40,-75,-40,-36,0,0,0
29074,2.0,0,-50,-50,50,50,0,1,1,0
29075,0.5,25,57,15,10,5,68,0,0,1
29076,1.0,-7,15,-38,-32,-39,47,0,0,1
29077,1.0,5,25,70,-10,5,-70,0,0,0
29078,1.0,13,27,9,66,38,-9,0,0,0
29079,1.0,38,19,-17,49,40,65,0,0,1
29080,1.0,-32,-25,-35,5,-5,45,0,0,1
29081,1.0,-8,30,60,18,0,5,0,0,1
29082,1.0,-30,-45,-15,-20,0,5,0,0,1
29083,1.0,-20,-70,-10,-125,-105,0,0,1,0
29084,1.0,47,16,25,6,18,-12,1,1,0
29085,0.5,-20,-40,-80,-5,-15,-5,0,0,0
29086,1.0,-4,62,-25,-55,-60,2,0,0,1
29087,1.0,35,-45,50,-71,33,-72,0,1,0
29088,1.0,5,90,41,20,-25,9,1,0,1
29089,0.5,-32,15,9,-50,35,-2,0,0,0
29090,0.5,23,60,42,53,23,49,1,0,1
29091,1.0,125,40,2,50,7,-2,0,0,0
29092,1.0,-60,-28,-43,-8,-43,10,0,0,1
29093,1.0,-17,-25,-12,-4,-44,-89,0,0,0
29094,1.0,0,0,40,30,60,-30,0,0,0
29095,1.0,24,127,62,4,72,40,0,0,1
29096,1.0,55,-20,-50,65,-10,20,1,0,1
29097,0.5,15,-20,-60,-70,-15,-15,0,0,0
29098,1.0,28,27,59,89,65,3,1,0,1
29099,1.0,1,-22,17,0,4,5,0,0,1
29100,1.0,16,47,35,-18,45,44,0,0,1
29101,0.5,-55,-40,-80,-55,-65,10,0,0,1
29102,1.0,-16,16,-21,-36,-1,3,0,0,1
29103,1.0,12,20,-20,-55,-55,-70,0,0,0
29104,0.0,5,30,62,23,40,54,0,0,0
29105,0.5,10,-30,25,15,60,-85,0,0,0
29106,1.0,-5,30,15,0,45,60,0,0,1
29107,0.0,0,-30,-40,30,0,95,0,0,0
29108,2.0,6,-16,-53,9,15,18,0,0,1
29109,1.0,-15,-65,-30,-55,-30,-20,0,0,0
29110,1.0,-3,-33,-68,-10,-23,-30,0,0,0
29111,1.0,20,-15,-35,80,-5,75,1,0,1
29112,1.0,27,-28,0,9,17,-17,0,0,0
29113,2.0,-35,-55,-10,15,-10,-100,0,0,0
29114,0.5,-32,45,-25,-85,15,20,0,1,1
29115,1.0,-53,0,22,27,4,30,0,0,1
29116,1.0,-20,20,-30,10,-30,-20,0,0,0
29117,1.0,30,15,0,40,10,-45,0,0,0
29118,0.5,-5,-20,43,-45,-5,-43,0,0,0
29119,0.5,48,-12,-11,25,41,-25,0,0,0
29120,0.5,20,10,-20,30,-5,30,0,0,1
29121,0.5,17,-7,11,57,99,10,0,0,1
29122,1.0,-30,-60,90,-100,20,-20,0,1,0
29123,1.0,-29,-20,47,50,47,15,0,0,1
29124,1.0,-5,-17,20,27,20,-15,0,0,0
29125,1.0,26,29,1,69,1,60,0,0,1
29126,1.0,60,30,46,0,46,45,0,0,1
29127,1.0,-40,-60,5,-50,5,-75,0,0,1
29128,1.0,-23,-10,-5,-25,2,0,0,0,0
29129,1.0,-24,9,-8,-51,-21,-30,0,0,0
29130,1.0,100,-40,-9,55,-56,-7,0,0,0
29131,0.5,-45,-30,12,-55,-25,-35,0,0,0
29132,1.0,-23,-36,-40,-61,-45,-5,0,0,0
29133,1.0,35,-85,-115,-70,-5,-30,0,0,0
29134,0.0,18,30,1,-45,1,45,0,0,0
29135,1.0,40,83,35,43,25,-26,1,0,0
29136,0.5,-25,-101,-15,-66,-65,-29,0,0,0
29137,2.0,-37,-40,-80,11,-51,-3,0,0,0
29138,2.0,-31,7,13,-84,-41,-91,0,0,1
29139,0.5,-6,-8,-23,-70,-39,31,0,0,1
29140,1.0,-55,-65,20,35,10,-45,0,0,0
29141,1.0,-15,-25,-40,-80,-40,-35,0,0,0
29142,0.5,-30,-33,25,-13,15,36,0,0,1
29143,1.0,-5,-7,2,3,2,-13,0,0,0
29144,1.0,-26,-35,-33,20,43,-38,0,0,0
29145,2.0,-78,-20,-45,-80,-70,6,0,0,1
29146,0.5,-5,10,75,15,0,-33,0,0,0
29147,1.0,-110,-45,25,-15,40,-5,0,0,0
29148,1.0,0,-35,-20,45,25,75,0,0,1
29149,1.0,3,6,5,11,30,30,0,0,1
29150,1.0,42,115,20,25,10,-17,0,0,0
29151,1.0,30,18,3,13,48,-28,0,0,0
29152,0.5,-31,-115,-25,-29,-5,-90,0,1,0
29153,0.5,-53,-65,-60,-20,-55,-17,0,0,0
29154,2.0,7,52,47,-45,-41,-33,0,0,0
29155,0.5,-30,-61,10,19,45,-9,0,0,0
29156,1.0,-54,25,0,-25,-20,70,0,0,1
29157,1.0,-15,-50,-52,17,10,-14,0,0,0
29158,0.5,-10,30,-33,40,-23,31,0,0,1
29159,1.0,54,75,-20,20,30,60,0,0,1
29160,1.0,-40,-30,-83,-85,-28,15,0,0,1
29161,1.0,-7,30,-35,30,30,65,0,0,1
29162,0.5,8,102,74,6,43,26,0,0,1
29163,1.0,5,13,12,55,40,19,0,0,1
29164,1.0,20,40,25,70,-15,-45,0,0,0
29165,2.0,-19,-59,5,-21,-60,-29,0,0,0
29166,1.0,5,70,15,5,-5,-20,0,0,1
29167,1.0,-10,0,-52,-30,-52,0,0,0,0
29168,1.0,29,18,35,80,60,28,0,0,1
29169,1.0,-17,-61,-5,19,15,-12,0,0,0
29170,2.0,12,21,5,-16,5,24,0,0,1
29171,1.0,10,0,98,0,28,-71,0,0,0
29172,1.0,-20,-10,-80,25,-30,50,0,0,0
29173,1.0,15,51,54,-31,56,100,0,0,1
29174,2.0,-11,-8,-28,-35,-26,8,0,1,1
29175,0.5,30,22,27,44,59,10,0,0,1
29176,2.0,30,35,-54,-25,-34,3,0,0,1
29177,1.0,-71,-46,27,-73,-23,0,0,1,0
29178,1.0,39,70,30,63,20,51,1,0,1
29179,1.0,40,17,43,20,60,15,0,0,1
29180,1.0,-20,-30,35,30,-15,-30,0,0,0
29181,0.5,-3,-9,17,-34,10,13,0,0,1
29182,2.0,30,-49,-30,-10,-5,-1,0,0,0
29183,1.0,-10,40,-40,70,20,50,0,0,1
29184,1.0,15,20,-2,25,3,50,0,0,1
29185,1.0,35,-8,18,40,18,13,0,0,1
29186,1.0,-20,0,10,35,20,35,0,0,1
29187,1.0,-40,45,120,15,35,20,0,0,1
29188,1.0,5,10,-45,0,-25,50,0,0,1
29189,1.0,40,6,25,68,45,2,0,0,1
29190,1.0,-120,-70,10,-65,-20,-30,0,0,0
29191,1.0,45,30,-22,20,-42,-31,0,0,0
29192,1.0,-25,-10,32,-20,12,46,0,0,1
29193,2.0,5,27,5,-5,-20,8,0,0,1
29194,1.0,-65,-63,-20,-75,-20,-10,0,0,0
29195,2.0,0,20,10,75,60,100,1,0,1
29196,1.0,-35,-35,35,-10,5,22,0,0,1
29197,1.0,22,-27,7,26,17,36,0,0,1
29198,1.0,65,25,-20,25,-15,0,0,0,0
29199,1.0,-15,-68,5,-63,-50,-81,0,0,0
29200,1.0,10,12,-18,34,-3,35,0,0,1
29201,2.0,-44,-34,-60,10,-60,10,0,0,1
29202,1.0,-18,-37,-5,-94,-78,14,0,1,1
29203,1.0,20,5,0,50,40,39,0,0,1
29204,1.0,20,5,15,45,45,-10,0,0,0
29205,0.5,-40,-70,-40,-75,-45,-10,0,0,0
29206,1.0,-30,-23,-40,-3,-40,8,0,0,1
29207,2.0,9,12,-10,-1,30,47,0,0,1
29208,1.0,-25,-45,-5,27,18,0,0,0,0
29209,1.0,-20,-76,-62,-4,-64,-59,0,0,0
29210,2.0,0,12,16,-9,0,-21,0,0,0
29211,1.0,19,28,50,-55,10,-47,0,0,0
29212,2.0,-30,-15,40,-15,-30,-80,0,1,0
29213,1.0,-30,-25,-70,-95,-40,-15,0,0,0
29214,0.0,86,19,-30,-4,30,-46,0,0,0
29215,2.0,-5,-30,-5,23,-15,-70,0,0,0
29216,1.0,0,0,-10,-20,-10,-5,0,0,0
29217,0.5,-44,-49,-76,16,-61,65,0,0,0
29218,1.0,30,10,55,0,40,-5,1,0,0
29219,2.0,-40,-47,-53,-80,-80,-30,0,0,0
29220,2.0,-5,-4,-20,-34,-60,-21,0,0,0
29221,1.0,76,35,55,67,15,-26,0,0,0
29222,1.0,-17,-31,-64,22,-10,11,0,0,1
29223,2.0,9,-49,-29,60,31,37,0,0,1
29224,1.0,20,25,40,5,10,40,0,0,1
29225,1.0,-33,-11,16,-21,16,-67,0,1,0
29226,0.5,23,80,-31,90,43,5,1,0,1
29227,1.0,-16,-42,-65,-21,-9,35,0,0,0
29228,1.0,20,-20,50,0,150,-15,1,0,0
29229,2.0,30,55,-105,0,0,15,0,0,1
29230,1.0,30,100,75,75,20,75,0,0,1
29231,1.0,28,52,36,62,25,22,1,0,1
29232,1.0,-5,55,75,-20,5,50,0,0,1
29233,1.0,-30,-10,80,-10,80,10,1,0,1
29234,1.0,-21,-26,7,-30,-10,-95,0,0,0
29235,1.0,29,5,-30,-35,15,-29,0,0,0
29236,2.0,40,50,40,50,40,80,0,0,0
29237,1.0,36,-55,15,-8,7,-15,0,0,0
29238,1.0,30,5,30,-60,25,-45,0,0,0
29239,2.0,10,21,-50,-54,-50,14,0,0,1
29240,2.0,-7,-35,-15,-25,-30,7,0,0,1
29241,1.0,-20,-9,-30,-90,-20,-18,0,0,0
29242,0.5,25,65,90,25,-50,-30,0,0,1
29243,2.0,-36,-28,-42,-50,-40,15,0,0,1
29244,1.0,-10,-80,-170,25,5,35,0,0,1
29245,1.0,-1,15,-15,0,-25,21,0,0,1
29246,1.0,90,15,5,40,5,-25,0,0,0
29247,2.0,-60,-70,-50,-45,-45,0,0,0,0
29248,0.5,-5,-55,-40,-20,10,-15,0,0,0
29249,1.0,-25,-36,-4,19,-14,-80,0,0,0
29250,1.0,-25,-31,15,14,-5,-44,0,0,0
29251,0.5,0,40,15,11,-2,95,0,0,1
29252,1.0,34,-57,-17,12,17,-19,0,0,0
29253,1.0,-30,-65,-70,-115,-75,65,0,0,1
29254,1.0,-9,1,-11,21,-16,4,0,0,1
29255,1.0,-9,15,-18,25,12,51,0,0,1
29256,0.5,-17,38,-15,-13,-15,137,0,0,1
29257,1.0,-15,-100,17,-20,17,-24,0,0,0
29258,1.0,50,13,41,30,50,-34,0,0,0
29259,1.0,25,30,30,-50,30,-30,0,0,0
29260,1.0,-35,-50,-85,17,-15,-35,0,0,0
29261,1.0,47,42,53,60,35,3,0,0,1
29262,2.0,22,99,89,76,21,-36,1,0,0
29263,1.0,-53,-62,38,-44,-30,6,0,0,1
29264,1.0,2,-39,-13,-19,25,-20,0,0,0
29265,2.0,-10,-10,5,20,-25,20,0,0,1
29266,2.0,8,49,67,-52,-32,44,0,0,1
29267,0.0,-15,-20,-57,32,-10,31,0,0,0
29268,2.0,-1,5,-23,-5,-23,-39,0,0,0
29269,1.0,13,33,-18,22,-15,25,0,0,1
29270,1.0,-5,-50,-15,75,-15,20,0,0,1
29271,1.0,-38,-50,-45,-45,-50,-67,0,0,0
29272,1.0,-4,-16,-8,9,-8,38,0,0,1
29273,0.5,15,8,20,5,20,12,0,0,1
29274,1.0,35,24,36,15,16,-21,0,0,0
29275,0.5,-2,-11,-5,6,8,-44,0,0,0
29276,1.0,-13,40,-40,-40,-40,-26,0,0,0
29277,0.0,-13,0,-102,-55,-67,32,0,0,0
29278,1.0,-45,-80,-11,-125,-31,-3,0,1,0
29279,1.0,36,46,20,16,-2,-16,1,1,0
29280,1.0,25,10,50,0,-80,-30,0,0,0
29281,1.0,-10,5,10,-52,-50,-50,0,0,0
29282,1.0,-5,-19,-8,63,42,63,0,0,0
29283,1.0,-33,-20,-15,-10,-10,-71,0,0,0
29284,1.0,-5,13,39,-42,-25,-11,0,0,0
29285,0.5,70,105,85,-7,2,5,0,0,1
29286,1.0,20,30,15,50,65,55,0,0,1
29287,2.0,20,12,68,-30,10,-10,0,0,0
29288,1.0,-20,-15,10,15,-40,-30,0,0,0
29289,1.0,-45,-55,14,30,14,-18,0,0,0
29290,1.0,-42,-85,-40,-93,-55,-65,0,0,0
29291,1.0,-5,-39,0,-20,-25,-6,0,0,0
29292,2.0,-20,0,-20,-15,-65,-10,0,0,0
29293,1.0,-30,-60,-30,-85,-30,5,0,0,1
29294,1.0,10,-10,10,-75,0,0,0,0,0
29295,0.5,25,42,77,-8,27,31,0,0,1
29296,1.0,-5,-30,-27,-5,-10,-40,0,0,0
29297,0.5,-4,-6,-8,-31,-21,20,0,0,1
29298,0.5,-35,-88,-35,-100,-45,-17,0,1,0
29299,2.0,-40,-48,-40,-23,-30,-20,0,0,0
29300,2.0,58,51,61,71,21,55,0,0,1
29301,1.0,-5,-10,95,0,50,-30,0,0,0
29302,2.0,20,26,41,32,58,-1,0,0,0
29303,1.0,60,20,12,50,30,30,0,0,1
29304,0.5,15,-3,-20,20,-20,-12,0,0,0
29305,0.5,-15,-10,-17,-15,-45,-58,0,0,0
29306,1.0,-20,-35,10,-45,10,0,0,0,0
29307,1.0,-30,-35,-25,-95,-85,-20,0,1,0
29308,2.0,15,5,-15,-20,-25,75,0,0,1
29309,0.0,55,-80,60,-40,70,-30,0,0,0
29310,1.0,46,84,70,56,35,44,1,0,1
29311,2.0,-42,-55,-28,-35,-28,12,0,0,1
29312,2.0,8,42,16,-3,0,2,0,0,1
29313,1.0,-1,-6,0,-15,0,-5,0,0,0
29314,1.0,57,-45,-71,-90,0,-95,0,0,0
29315,2.0,30,40,15,60,25,30,0,0,1
29316,1.0,0,-45,-55,-5,-80,-20,0,0,0
29317,2.0,-5,-30,-20,-22,-38,11,0,0,1
29318,2.0,42,30,50,0,30,20,0,0,1
29319,2.0,61,-8,37,64,44,-41,0,0,1
29320,1.0,-15,-81,-55,-33,-65,-47,0,0,0
29321,0.5,35,115,80,35,-30,20,0,0,1
29322,0.5,4,32,-12,-19,-6,-26,0,0,0
29323,2.0,25,-30,-5,15,-5,50,0,0,1
29324,1.0,-66,-51,-45,-91,-58,-69,0,1,0
29325,1.0,-12,-65,0,5,-10,-18,0,0,0
29326,1.0,18,-30,15,18,20,-51,0,0,0
29327,1.0,-3,0,5,10,10,-21,0,0,0
29328,1.0,10,0,30,22,63,-59,0,0,0
29329,2.0,20,5,5,15,15,50,0,0,1
29330,0.5,-58,-105,-8,-15,12,-6,0,0,0
29331,1.0,1,-26,-30,21,-10,-11,0,0,0
29332,1.0,-16,-22,23,21,26,51,0,0,1
29333,1.0,27,56,67,93,44,25,1,0,1
29334,1.0,5,3,-10,28,0,-21,0,0,0
29335,0.5,-50,-20,25,-100,-40,-20,0,1,0
29336,1.0,-15,0,17,-107,-35,24,0,0,1
29337,1.0,20,-95,-65,-35,5,-15,0,0,0
29338,1.0,-20,-5,-6,-26,-22,-27,0,0,0
29339,1.0,57,80,75,34,48,38,0,0,1
29340,1.0,4,4,3,5,15,43,0,0,1
29341,1.0,40,50,6,65,26,33,1,0,1
29342,1.0,30,90,85,60,55,20,0,0,1
29343,1.0,-9,-15,-70,-55,-70,-20,0,0,0
29344,1.0,-25,-75,5,-40,-30,15,0,0,0
29345,1.0,31,-15,12,-30,69,3,1,0,1
29346,1.0,-50,5,25,-15,-25,-10,0,0,0
29347,1.0,37,95,-5,-60,-55,-32,0,0,0
29348,1.0,37,45,24,40,14,0,1,0,0
29349,1.0,-10,-15,-10,0,0,-85,0,0,0
29350,1.0,75,65,75,55,75,45,1,0,1
29351,0.0,-40,-20,40,-10,40,-50,0,0,0
29352,0.0,-59,-1,23,24,8,54,0,0,0
29353,1.0,-30,-60,-35,15,-35,-35,0,0,0
29354,1.0,-40,5,0,-20,0,-44,0,0,0
29355,1.0,45,96,86,50,65,40,0,0,1
29356,2.0,-20,20,80,20,80,-60,1,0,0
29357,1.0,56,-1,5,81,30,-16,0,0,0
29358,1.0,-5,55,5,10,20,85,0,0,1
29359,0.5,-36,-29,66,-46,51,-45,0,0,0
29360,1.0,23,-55,46,15,71,-43,0,0,0
29361,1.0,-30,-80,60,-30,-25,0,0,0,0
29362,1.0,15,23,-15,15,-20,67,1,0,1
29363,1.0,15,35,63,-8,25,-30,0,0,0
29364,1.0,-41,-53,-42,-43,-32,-53,0,1,0
29365,1.0,25,15,-15,-40,-60,45,0,0,0
29366,1.0,-12,10,-17,-40,-37,-18,0,0,0
29367,1.0,25,-35,45,90,50,-30,0,0,0
29368,1.0,20,25,85,-15,35,55,0,0,1
29369,1.0,41,92,54,-28,-26,-64,0,0,1
29370,1.0,-15,0,22,0,22,-16,0,0,0
29371,1.0,-5,-85,-70,-80,-50,-80,0,0,0
29372,1.0,60,30,30,63,15,45,0,0,1
29373,1.0,-7,-5,51,25,51,-25,0,0,0
29374,1.0,6,-3,-20,-15,-29,7,0,0,1
29375,1.0,-5,30,-27,-73,-41,-64,0,0,0
29376,1.0,50,55,55,65,65,50,1,0,1
29377,1.0,-5,30,-30,45,35,10,1,0,0
29378,0.5,5,-30,-5,-15,-25,5,0,0,1
29379,1.0,-35,-35,45,-25,15,15,0,0,1
29380,2.0,12,25,7,-15,15,77,0,0,1
29381,0.5,-20,-15,25,-20,-18,-57,0,0,0
29382,1.0,16,-37,-21,-3,-7,-43,0,0,0
29383,2.0,-34,-64,-96,-9,-76,35,0,0,0
29384,0.5,45,47,134,-6,-4,-12,0,0,0
29385,0.5,-10,12,-3,-3,2,5,0,0,1
29386,2.0,-17,28,-18,-39,-18,-62,0,0,0
29387,1.0,5,25,11,0,1,-27,0,0,0
29388,1.0,-25,-90,85,-62,85,-60,0,0,0
29389,0.5,29,47,27,28,13,40,0,0,1
29390,1.0,-55,-120,-70,10,-60,-50,0,0,0
29391,1.0,-6,-12,-38,-28,-25,-48,0,0,0
29392,1.0,2,-12,5,6,17,-38,0,0,0
29393,1.0,2,-56,-65,-26,-35,-35,0,0,0
29394,0.5,4,10,51,-46,46,-10,0,0,0
29395,2.0,15,20,0,15,-35,45,0,0,1
29396,1.0,-14,-50,-10,5,15,-1,0,1,0
29397,1.0,-35,-35,-18,-80,-53,-60,0,0,0
29398,1.0,-10,-55,45,50,15,-38,0,0,0
29399,2.0,15,-47,14,-45,14,-15,0,0,0
29400,1.0,-21,8,12,-49,12,-68,0,0,0
29401,0.0,20,29,-44,11,-4,-11,0,0,0
